Availability 30;Availability 60;Availability 90;Availability 365;Accommodates;Bathrooms;Bedrooms;Beds;Price;Cleaning Fee;Guests Included;Neighbourhood Cleansed_mean_encoded;Neighbourhood Group Cleansed_mean_encoded;Room Type_mean_encoded
30;60;90;365;4;1.0;1.0;2.0;130.0;0.0;1;64.08641975308642;52.2472647702407;87.29660587639312
26;56;86;361;2;1.0;1.0;2.0;30.0;0.0;1;52.86641221374046;46.363751584283904;34.25513598121698
3;6;17;101;2;1.0;0.0;1.0;48.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;66;4;1.0;0.0;2.0;60.0;0.0;2;85.58936170212766;72.77179221548025;87.29660587639312
30;60;90;347;4;2.0;2.0;2.0;115.0;35.0;1;78.90445859872611;72.77179221548025;87.29660587639312
14;32;55;328;3;1.0;2.0;3.0;105.0;30.0;2;85.58936170212766;72.77179221548025;87.29660587639312
17;47;66;323;1;1.5;1.0;1.0;55.0;10.0;1;137.16959064327486;85.65113636363637;34.25513598121698
3;14;23;281;4;1.0;2.0;3.0;60.0;30.0;2;32.31818181818182;34.444148936170215;87.29660587639312
21;51;81;356;2;1.0;0.0;1.0;85.0;0.0;2;137.16959064327486;85.65113636363637;87.29660587639312
19;49;79;169;2;1.0;1.0;1.0;95.0;10.0;1;60.342919153553986;72.77179221548025;87.29660587639312
19;49;79;80;2;1.0;1.0;1.0;60.0;0.0;1;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;17.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
13;38;68;158;4;1.0;1.0;2.0;75.0;20.0;3;60.342919153553986;72.77179221548025;87.29660587639312
6;36;66;341;1;2.0;1.0;1.0;28.0;30.0;1;67.61974944731024;72.77179221548025;34.25513598121698
0;4;28;278;5;1.0;2.0;3.0;55.0;20.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;6;36;311;1;2.0;1.0;1.0;42.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
7;30;58;333;4;1.0;1.0;2.0;65.0;12.0;3;60.342919153553986;72.77179221548025;87.29660587639312
27;45;74;345;1;1.0;1.0;1.0;23.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;40.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
2;2;2;276;2;1.0;1.0;2.0;26.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
16;23;23;26;3;1.0;0.0;2.0;45.0;25.0;2;67.61974944731024;72.77179221548025;87.29660587639312
15;42;55;55;2;1.0;1.0;1.0;29.0;5.0;1;42.92307692307692;51.07333333333333;34.25513598121698
0;0;0;65;2;1.0;1.0;1.0;27.0;10.0;1;41.56962025316456;52.2472647702407;87.29660587639312
6;21;42;143;1;1.0;1.0;1.0;17.0;0.0;1;58.56521739130435;70.86238532110092;34.25513598121698
6;30;60;335;2;1.0;1.0;1.0;27.0;10.0;1;67.61974944731024;72.77179221548025;34.25513598121698
6;6;22;169;1;1.0;1.0;1.0;14.0;0.0;1;55.23684210526316;39.63456090651558;34.25513598121698
24;54;84;359;1;1.0;1.0;1.0;14.0;0.0;1;37.12562814070352;34.444148936170215;34.25513598121698
2;7;14;251;2;1.0;1.0;1.0;75.0;0.0;2;85.58936170212766;72.77179221548025;87.29660587639312
29;59;89;179;2;0.5;1.0;4.0;86.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
0;0;0;0;2;1.0;1.0;2.0;48.0;21.0;1;78.90445859872611;72.77179221548025;87.29660587639312
0;0;0;188;2;1.0;1.0;1.0;25.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
10;25;28;298;5;2.0;2.0;2.0;120.0;30.0;4;85.58936170212766;72.77179221548025;87.29660587639312
4;7;24;299;4;1.0;2.0;1.0;100.0;30.0;2;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;42.0;0.0;1;57.19607843137255;70.86238532110092;34.25513598121698
27;57;87;362;2;2.0;1.0;1.0;20.0;0.0;1;28.555555555555557;34.444148936170215;34.25513598121698
30;60;90;365;10;1.0;1.0;10.0;11.0;0.0;1;65.95817490494296;66.16144578313254;29.853403141361255
3;7;7;263;4;1.0;2.0;3.0;45.0;0.0;1;48.46524064171123;85.65113636363637;87.29660587639312
2;4;13;288;4;1.0;1.0;2.0;44.0;20.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;12;12;43;1;1.0;1.0;1.0;37.0;10.0;1;63.89090909090909;73.31741573033707;87.29660587639312
0;0;0;0;2;1.0;1.0;2.0;50.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
6;13;20;247;3;1.0;2.0;2.0;74.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
12;24;31;306;4;2.0;2.0;3.0;190.0;40.0;1;85.58936170212766;72.77179221548025;87.29660587639312
9;28;32;174;4;3.0;1.0;2.0;45.0;0.0;2;137.16959064327486;85.65113636363637;34.25513598121698
13;43;67;67;1;1.0;1.0;8.0;10.0;5.0;1;35.445945945945944;39.63456090651558;29.853403141361255
0;5;35;310;1;2.0;1.0;1.0;31.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
6;20;45;135;4;1.0;2.0;2.0;55.0;20.0;2;67.61974944731024;72.77179221548025;87.29660587639312
7;16;24;279;5;1.0;2.0;3.0;88.0;25.0;2;72.94174757281553;71.9791013584117;87.29660587639312
0;0;5;280;2;0.0;1.0;2.0;39.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
0;0;6;281;2;3.0;1.0;1.0;25.0;15.0;1;78.90445859872611;72.77179221548025;34.25513598121698
29;59;89;364;1;2.0;1.0;1.0;50.0;0.0;1;59.763636363636365;57.39890710382514;34.25513598121698
4;18;18;98;4;1.0;1.0;2.0;70.0;20.0;3;67.61974944731024;72.77179221548025;87.29660587639312
8;31;48;210;6;1.0;1.0;4.0;50.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
10;30;54;302;2;1.0;1.0;1.0;95.0;50.0;1;82.51466666666667;72.77179221548025;87.29660587639312
25;55;85;360;6;1.0;2.0;4.0;49.0;30.0;4;56.62637362637363;71.9791013584117;87.29660587639312
5;12;16;275;2;1.0;1.0;1.0;50.0;20.0;1;82.51466666666667;72.77179221548025;87.29660587639312
28;58;88;363;1;1.0;1.0;1.0;50.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
5;5;16;265;5;1.0;1.0;1.0;100.0;0.0;4;75.41904761904762;70.86238532110092;87.29660587639312
1;29;48;55;1;1.0;1.0;1.0;22.0;5.0;1;78.90445859872611;72.77179221548025;34.25513598121698
0;6;36;311;2;1.0;1.0;1.0;25.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
5;19;30;121;6;1.0;2.0;4.0;69.0;25.0;3;37.12562814070352;34.444148936170215;87.29660587639312
7;26;52;327;4;1.0;1.0;1.0;55.0;40.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;26;56;56;1;1.0;1.0;1.0;16.0;15.0;1;53.4264705882353;85.65113636363637;34.25513598121698
14;36;66;341;1;1.0;1.0;1.0;35.0;0.0;1;87.48611111111111;73.31741573033707;34.25513598121698
6;34;64;65;2;2.0;1.0;1.0;25.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
1;1;1;1;6;2.5;2.0;3.0;85.0;30.0;4;82.51466666666667;72.77179221548025;87.29660587639312
9;39;69;112;2;1.0;1.0;1.0;35.0;10.0;1;82.55238095238096;71.9791013584117;34.25513598121698
0;0;0;0;3;1.0;1.0;1.0;50.0;0.0;1;25.083333333333332;36.21621621621622;87.29660587639312
13;34;46;224;4;2.0;2.0;2.0;149.0;77.0;2;78.0656192236599;72.77179221548025;87.29660587639312
10;40;40;256;2;2.0;1.0;1.0;23.0;0.0;1;48.333333333333336;52.2472647702407;34.25513598121698
23;48;78;353;4;1.0;1.0;1.0;45.0;0.0;2;50.22222222222222;44.23841059602649;87.29660587639312
9;32;55;126;2;1.0;1.0;1.0;30.0;15.0;1;67.61974944731024;72.77179221548025;34.25513598121698
0;0;0;0;4;1.0;0.0;2.0;95.0;60.0;3;85.58936170212766;72.77179221548025;87.29660587639312
4;20;43;318;2;1.0;1.0;1.0;60.0;30.0;1;67.61974944731024;72.77179221548025;87.29660587639312
10;31;57;225;4;1.0;1.0;1.0;80.0;10.0;2;82.51466666666667;72.77179221548025;87.29660587639312
2;5;11;83;2;1.0;1.0;1.0;28.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;20.0;5.0;1;46.23880597014925;52.2472647702407;34.25513598121698
12;41;67;338;2;1.0;1.0;1.0;60.0;0.0;1;34.389830508474574;39.63456090651558;87.29660587639312
14;34;60;335;4;1.0;1.0;2.0;60.0;0.0;3;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;3;1.0;1.0;1.0;15.0;0.0;1;68.84;66.16144578313254;34.25513598121698
5;32;55;330;4;1.0;1.0;2.0;70.0;30.0;2;60.342919153553986;72.77179221548025;87.29660587639312
10;33;59;251;6;1.0;2.0;2.0;70.0;25.0;3;78.0656192236599;72.77179221548025;87.29660587639312
7;28;46;320;2;1.0;1.0;1.0;39.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
15;42;62;337;8;2.0;3.0;3.0;110.0;50.0;6;53.05882352941177;36.21621621621622;87.29660587639312
21;45;73;348;10;8.0;1.0;;15.0;0.0;1;78.0656192236599;72.77179221548025;29.853403141361255
6;11;17;290;2;1.0;1.0;1.0;29.0;7.0;2;67.61974944731024;72.77179221548025;34.25513598121698
12;40;70;345;2;1.0;1.0;1.0;26.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
12;40;59;327;5;1.0;3.0;4.0;230.0;174.0;2;78.0656192236599;72.77179221548025;87.29660587639312
9;31;53;328;5;1.0;2.0;3.0;75.0;25.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;20.0;0.0;1;53.4264705882353;85.65113636363637;29.853403141361255
0;16;43;133;4;1.0;1.0;2.0;80.0;15.0;4;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;2.0;70.0;0.0;1;50.16216216216216;46.363751584283904;87.29660587639312
16;40;70;160;2;1.0;1.0;1.0;33.0;20.0;1;34.875;36.6605504587156;87.29660587639312
1;21;35;125;2;1.0;0.0;1.0;75.0;28.0;2;85.58936170212766;72.77179221548025;87.29660587639312
16;40;63;335;3;1.0;1.0;1.0;70.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
19;41;68;343;9;1.5;3.0;6.0;110.0;50.0;2;60.342919153553986;72.77179221548025;87.29660587639312
2;12;30;118;2;1.0;0.0;1.0;43.0;20.0;1;60.342919153553986;72.77179221548025;87.29660587639312
16;46;76;76;3;1.0;1.0;2.0;80.0;15.0;2;82.55238095238096;71.9791013584117;87.29660587639312
0;0;6;184;4;2.0;2.0;2.0;143.0;0.0;2;82.39354838709677;71.9791013584117;87.29660587639312
0;0;6;281;1;2.0;1.0;1.0;32.0;30.0;1;56.62637362637363;71.9791013584117;34.25513598121698
11;32;52;52;1;1.0;1.0;1.0;11.0;0.0;1;36.888888888888886;39.35897435897436;34.25513598121698
17;41;65;144;3;1.0;0.0;1.0;60.0;20.0;1;71.97058823529412;66.16144578313254;87.29660587639312
0;0;7;97;2;1.0;1.0;1.0;56.0;20.0;1;78.90445859872611;72.77179221548025;87.29660587639312
0;0;0;219;2;1.0;0.0;2.0;70.0;15.0;1;78.0656192236599;72.77179221548025;87.29660587639312
18;40;70;247;5;1.0;2.0;4.0;200.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;5;35;310;3;1.0;1.0;3.0;21.0;0.0;1;32.53225806451613;34.444148936170215;29.853403141361255
1;1;1;1;2;1.0;0.0;1.0;45.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
1;1;4;279;1;1.0;1.0;1.0;25.0;0.0;1;35.88235294117647;36.21621621621622;34.25513598121698
0;0;0;0;1;1.0;1.0;1.0;20.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;70.0;0.0;1;103.72222222222223;70.86238532110092;34.25513598121698
1;8;24;299;2;2.0;1.0;1.0;25.0;9.0;1;60.342919153553986;72.77179221548025;34.25513598121698
6;25;47;322;3;1.0;1.0;3.0;65.0;20.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;5;280;4;2.0;2.0;2.0;76.0;0.0;4;57.19607843137255;70.86238532110092;87.29660587639312
0;0;0;0;8;2.0;2.0;7.0;125.0;30.0;3;82.51466666666667;72.77179221548025;87.29660587639312
15;28;48;311;8;2.0;3.0;6.0;180.0;70.0;4;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;4;1.0;2.0;3.0;50.0;0.0;1;65.95817490494296;66.16144578313254;87.29660587639312
17;42;72;73;2;1.0;1.0;1.0;50.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
18;39;65;155;6;1.0;3.0;3.0;65.0;30.0;4;82.55238095238096;71.9791013584117;87.29660587639312
0;0;6;281;1;1.0;1.0;1.0;15.0;0.0;1;39.68292682926829;44.23841059602649;34.25513598121698
3;8;23;238;4;1.0;1.0;2.0;95.0;30.0;2;67.61974944731024;72.77179221548025;87.29660587639312
9;37;64;64;4;1.0;1.0;2.0;65.0;30.0;1;78.90445859872611;72.77179221548025;87.29660587639312
7;37;67;342;4;1.0;1.0;4.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
6;12;22;265;5;1.0;2.0;4.0;75.0;45.0;2;78.90445859872611;72.77179221548025;87.29660587639312
18;48;78;353;2;1.0;1.0;1.0;43.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
15;45;75;165;4;1.0;1.0;1.0;75.0;30.0;1;48.46524064171123;85.65113636363637;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;50.0;10.0;2;45.717241379310344;46.363751584283904;87.29660587639312
0;0;0;216;4;1.0;2.0;3.0;66.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
9;32;52;326;3;1.0;1.0;2.0;60.0;0.0;1;56.62637362637363;71.9791013584117;34.25513598121698
0;6;31;306;2;1.0;1.0;1.0;55.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
12;21;40;312;4;1.0;2.0;3.0;125.0;30.0;1;57.316901408450704;71.9791013584117;87.29660587639312
9;26;56;330;4;1.0;0.0;2.0;47.0;20.0;2;78.90445859872611;72.77179221548025;87.29660587639312
1;15;36;305;2;1.0;1.0;1.0;23.0;10.0;2;52.86641221374046;46.363751584283904;34.25513598121698
2;8;28;299;2;1.0;0.0;1.0;45.0;5.0;1;65.95817490494296;66.16144578313254;87.29660587639312
10;34;60;273;4;1.0;2.0;2.0;68.0;30.0;4;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;0.0;1.0;25.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
3;15;29;301;2;1.0;1.0;1.0;120.0;30.0;2;78.0656192236599;72.77179221548025;87.29660587639312
12;19;46;321;4;1.0;1.0;2.0;65.0;20.0;2;85.58936170212766;72.77179221548025;87.29660587639312
0;0;5;280;1;1.0;1.0;1.0;22.0;11.0;1;50.0;33.50632911392405;34.25513598121698
0;0;0;0;3;1.0;1.0;2.0;90.0;20.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;100.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
10;21;49;324;2;1.0;1.0;2.0;75.0;30.0;1;78.90445859872611;72.77179221548025;87.29660587639312
7;35;65;340;4;1.0;1.0;2.0;100.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
4;27;48;323;3;1.0;1.0;1.0;99.0;30.0;3;85.58936170212766;72.77179221548025;87.29660587639312
12;42;68;343;3;1.0;1.0;2.0;64.0;40.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;4;279;1;1.0;1.0;2.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
17;45;66;341;3;1.0;1.0;3.0;65.0;25.0;2;60.342919153553986;72.77179221548025;87.29660587639312
25;55;85;360;2;1.0;1.0;2.0;22.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
1;21;47;322;3;1.0;0.0;2.0;45.0;15.0;2;64.08641975308642;52.2472647702407;87.29660587639312
6;17;25;163;3;1.0;2.0;2.0;56.0;0.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;2;1.5;1.0;2.0;30.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;1;1.0;1.0;1.0;18.0;0.0;1;57.316901408450704;71.9791013584117;34.25513598121698
16;46;76;345;2;3.0;1.0;1.0;42.0;0.0;2;85.58936170212766;72.77179221548025;34.25513598121698
7;15;41;312;4;1.0;1.0;2.0;60.0;25.0;2;85.58936170212766;72.77179221548025;87.29660587639312
4;32;62;62;2;1.0;1.0;1.0;50.0;15.0;1;82.55238095238096;71.9791013584117;87.29660587639312
1;11;27;104;4;1.0;1.0;1.0;49.0;30.0;1;82.55238095238096;71.9791013584117;87.29660587639312
8;17;29;292;3;1.0;1.0;2.0;66.0;25.0;1;78.0656192236599;72.77179221548025;87.29660587639312
3;9;23;261;2;2.0;1.0;1.0;45.0;15.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;4;9;95;4;1.0;1.0;2.0;50.0;25.0;2;60.342919153553986;72.77179221548025;87.29660587639312
19;41;67;330;4;1.0;0.0;3.0;125.0;25.0;1;65.95817490494296;66.16144578313254;87.29660587639312
1;3;33;308;4;1.0;1.0;2.0;75.0;0.0;2;56.62637362637363;71.9791013584117;87.29660587639312
14;35;53;324;2;1.0;1.0;1.0;100.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
5;14;30;30;2;1.5;1.0;1.0;41.0;10.0;1;78.90445859872611;72.77179221548025;34.25513598121698
25;55;85;175;2;1.0;1.0;1.0;38.0;0.0;1;34.389830508474574;39.63456090651558;34.25513598121698
0;0;0;0;4;1.5;2.0;2.0;120.0;0.0;1;48.46524064171123;85.65113636363637;87.29660587639312
4;24;46;319;6;1.5;2.0;3.0;95.0;40.0;4;52.86641221374046;46.363751584283904;87.29660587639312
11;36;62;146;4;1.5;2.0;2.0;99.0;36.0;1;116.19791666666667;85.65113636363637;87.29660587639312
24;50;77;352;2;1.0;0.0;1.0;22.0;10.0;1;45.717241379310344;46.363751584283904;87.29660587639312
1;6;6;63;3;1.0;0.0;1.0;54.0;0.0;2;78.90445859872611;72.77179221548025;87.29660587639312
7;18;27;293;2;1.0;0.0;1.0;42.0;15.0;1;82.55238095238096;71.9791013584117;87.29660587639312
12;31;59;186;3;1.0;0.0;1.0;70.0;25.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;3;1.0;1.0;2.0;85.0;0.0;2;60.342919153553986;72.77179221548025;87.29660587639312
8;25;55;330;4;2.0;2.0;4.0;115.0;30.0;1;67.61974944731024;72.77179221548025;87.29660587639312
29;59;89;364;1;1.0;1.0;1.0;19.0;0.0;1;43.833333333333336;46.363751584283904;34.25513598121698
9;29;55;330;4;1.0;1.0;1.0;76.0;32.0;2;67.61974944731024;72.77179221548025;87.29660587639312
4;19;21;80;5;2.0;3.0;4.0;140.0;60.0;1;82.55238095238096;71.9791013584117;87.29660587639312
29;59;89;364;4;2.0;2.0;3.0;80.0;40.0;2;64.08641975308642;52.2472647702407;87.29660587639312
0;0;0;0;4;3.0;2.0;3.0;250.0;0.0;1;116.19791666666667;85.65113636363637;87.29660587639312
10;24;39;309;6;1.0;2.0;6.0;150.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
21;51;81;171;1;1.0;1.0;1.0;20.0;20.0;1;65.95817490494296;66.16144578313254;34.25513598121698
0;2;32;307;4;2.5;2.0;2.0;135.0;75.0;2;67.61974944731024;72.77179221548025;87.29660587639312
17;47;77;329;2;2.0;1.0;2.0;29.0;10.0;2;48.46524064171123;85.65113636363637;34.25513598121698
25;55;85;360;2;1.0;1.0;1.0;60.0;0.0;1;66.7984496124031;85.65113636363637;34.25513598121698
4;22;43;318;3;1.0;1.0;2.0;65.0;0.0;2;78.0656192236599;72.77179221548025;87.29660587639312
9;39;50;316;4;2.0;2.0;3.0;140.0;50.0;1;37.964285714285715;70.86238532110092;87.29660587639312
8;38;68;68;2;1.0;1.0;1.0;33.0;0.0;1;52.86641221374046;46.363751584283904;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;21.0;0.0;1;34.36363636363637;36.6605504587156;34.25513598121698
29;59;89;364;2;1.0;1.0;1.0;95.0;25.0;1;69.18333333333334;71.9791013584117;34.25513598121698
30;60;90;365;1;0.5;1.0;1.0;60.0;0.0;1;40.82608695652174;44.23841059602649;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;75.0;0.0;1;60.33673469387755;73.31741573033707;87.29660587639312
29;59;89;364;4;2.0;2.0;4.0;80.0;30.0;3;60.33673469387755;73.31741573033707;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;55.0;0.0;1;52.86641221374046;46.363751584283904;87.29660587639312
8;23;44;197;4;1.0;1.0;2.0;60.0;20.0;1;78.0656192236599;72.77179221548025;87.29660587639312
7;26;52;327;3;1.0;1.0;2.0;59.0;0.0;2;78.90445859872611;72.77179221548025;87.29660587639312
24;49;79;169;1;1.0;1.0;1.0;35.0;0.0;1;42.92307692307692;51.07333333333333;34.25513598121698
0;0;0;55;5;2.0;3.0;3.0;45.0;40.0;1;48.46524064171123;85.65113636363637;87.29660587639312
0;0;0;251;2;1.0;0.0;1.0;50.0;50.0;1;48.125;44.23841059602649;87.29660587639312
0;0;0;123;2;1.0;1.0;1.0;80.0;40.0;1;60.342919153553986;72.77179221548025;34.25513598121698
4;10;17;288;4;1.0;1.0;2.0;59.0;25.0;2;85.58936170212766;72.77179221548025;87.29660587639312
0;0;7;97;2;1.0;1.0;1.0;63.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;6;36;311;2;0.5;1.0;1.0;17.0;7.0;1;37.12562814070352;34.444148936170215;34.25513598121698
0;0;0;153;4;1.0;1.0;2.0;45.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;96;2;1.0;1.0;1.0;26.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
14;39;67;155;5;1.0;3.0;3.0;49.0;35.0;1;65.95817490494296;66.16144578313254;87.29660587639312
4;13;28;108;2;1.0;1.0;1.0;50.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
13;33;55;330;4;1.0;1.0;2.0;69.0;30.0;2;85.58936170212766;72.77179221548025;87.29660587639312
0;2;32;307;2;2.0;1.0;1.0;60.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
11;11;11;11;2;1.0;1.0;2.0;26.0;5.0;1;84.93013100436681;85.65113636363637;34.25513598121698
14;37;63;63;2;1.0;1.0;2.0;25.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
30;60;90;365;2;1.0;1.0;1.0;200.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
11;17;36;299;6;1.0;2.0;3.0;70.0;0.0;2;45.42696629213483;46.363751584283904;87.29660587639312
0;0;0;65;4;1.0;1.0;2.0;55.0;0.0;2;78.0656192236599;72.77179221548025;87.29660587639312
18;48;78;353;2;1.0;1.0;1.0;17.0;20.0;1;28.555555555555557;34.444148936170215;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;18.0;0.0;1;28.140350877192983;39.63456090651558;34.25513598121698
15;39;63;338;6;2.0;3.0;5.0;145.0;60.0;2;56.62637362637363;71.9791013584117;87.29660587639312
0;0;0;244;3;1.0;0.0;2.0;50.0;5.0;2;67.61974944731024;72.77179221548025;87.29660587639312
6;14;23;260;6;2.0;2.0;4.0;120.0;15.0;2;85.58936170212766;72.77179221548025;87.29660587639312
4;18;32;122;4;1.0;1.0;2.0;68.0;25.0;2;78.0656192236599;72.77179221548025;87.29660587639312
2;22;48;319;2;1.0;1.0;2.0;60.0;25.0;2;60.342919153553986;72.77179221548025;87.29660587639312
12;42;72;347;2;1.0;1.0;2.0;26.0;9.0;1;57.19607843137255;70.86238532110092;34.25513598121698
0;0;4;279;1;1.0;1.0;2.0;25.0;0.0;1;49.541666666666664;53.35443037974684;34.25513598121698
8;24;40;313;2;1.0;1.0;1.0;52.0;28.0;1;82.51466666666667;72.77179221548025;87.29660587639312
6;17;24;285;7;1.0;3.0;5.0;86.0;70.0;5;85.58936170212766;72.77179221548025;87.29660587639312
0;12;28;118;2;1.0;1.0;1.0;90.0;30.0;1;85.58936170212766;72.77179221548025;87.29660587639312
10;26;49;324;4;1.0;2.0;3.0;80.0;40.0;2;60.342919153553986;72.77179221548025;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;22.0;0.0;1;46.23880597014925;52.2472647702407;34.25513598121698
9;9;26;27;5;1.0;1.0;2.0;80.0;25.0;3;85.58936170212766;72.77179221548025;87.29660587639312
1;1;4;279;5;2.0;2.0;3.0;130.0;40.0;1;82.55238095238096;71.9791013584117;87.29660587639312
0;0;0;187;2;1.0;1.0;1.0;30.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
28;58;85;357;6;2.0;2.0;3.0;250.0;30.0;1;52.86641221374046;46.363751584283904;87.29660587639312
0;2;10;18;2;1.0;0.0;1.0;55.0;30.0;1;78.0656192236599;72.77179221548025;87.29660587639312
12;29;46;312;12;2.0;3.0;12.0;128.0;50.0;12;60.342919153553986;72.77179221548025;87.29660587639312
21;50;53;328;4;1.0;2.0;2.0;50.0;30.0;1;78.90445859872611;72.77179221548025;87.29660587639312
8;18;22;272;4;1.0;1.0;1.0;55.0;30.0;1;52.86641221374046;46.363751584283904;87.29660587639312
29;59;89;364;1;1.0;1.0;1.0;22.0;0.0;1;28.166666666666668;39.63456090651558;34.25513598121698
6;11;19;105;3;1.0;1.0;2.0;49.0;15.0;2;67.61974944731024;72.77179221548025;87.29660587639312
7;13;26;113;2;1.0;1.0;1.0;49.0;10.0;1;82.51466666666667;72.77179221548025;87.29660587639312
30;60;90;365;2;0.0;1.0;1.0;43.0;0.0;1;32.53225806451613;34.444148936170215;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;35.0;0.0;1;65.83333333333333;70.86238532110092;34.25513598121698
0;0;0;219;3;1.0;1.0;2.0;35.0;0.0;2;57.19607843137255;70.86238532110092;34.25513598121698
5;7;20;195;3;1.0;0.0;2.0;42.0;0.0;2;45.62222222222222;38.298611111111114;87.29660587639312
11;28;54;329;3;1.0;1.0;2.0;90.0;0.0;1;58.56521739130435;70.86238532110092;87.29660587639312
7;37;67;67;4;1.0;2.0;3.0;42.0;25.0;1;37.12562814070352;34.444148936170215;87.29660587639312
10;29;47;129;6;2.0;2.0;2.0;69.0;50.0;1;85.58936170212766;72.77179221548025;87.29660587639312
10;26;42;132;2;1.0;1.0;1.0;40.0;0.0;1;44.75;57.39890710382514;34.25513598121698
